UserID,Name,Gender,Interests,Country,language,age,rate,price/h
63780,Cynthia Thomas,Male,"'Business and entrepreneurship', 'Food and dining', 'Outdoor activities', 'Books', 'Cars and automobiles'",United States,'Hindi',30,4.2,25
90149,Virginia Conway,Male,'Nature',India,'Japanese',29,3.8,24
61014,Ethel Knox,Female,"'Science', 'Fitness'",France,'French',27,4.3,22
20786,Robert Acosta,Male,"'DIY and crafts', 'Fashion', 'History', 'Nature', 'Music'",United States,'Spanish',32,1.1,16
20060,Genevieve Jones,Male,"'Food and dining', 'Sports', 'Technology'",United States,"'Arabic', 'French'",38,2.1,13
48341,Marvin Campbell,Female,"'Health and wellness', 'Fashion', 'Cars and automobiles', 'DIY and crafts', 'Gaming'",India,"'French', 'Arabic', 'Chinese'",52,2.1,14
96806,Pamela Sneed,Male,"'Travel', 'Food and dining', 'Art', 'Fashion', 'Outdoor activities'",Russia,"'Arabic', 'Chinese', 'English', 'Portuguese'",19,4.9,11
77479,Barbara Sanchez,Male,"'Business and entrepreneurship', 'Social causes and activism', 'Beauty'",China,"'Portuguese', 'English', 'Japanese'",42,1.6,24
47336,Richard Farwell,Male,'Travel',United States,"'Arabic', 'Hindi', 'Portuguese'",39,3.7,10
93079,Billy Cervantes,Female,"'Social causes and activism', 'Social causes and activism'",Argentina,"'Italian', 'Japanese'",51,4.2,16
68626,Victoria Donnelly,Female,'Social causes and activism',Cyprus,'Arabic',49,4.1,15
94362,Cassie Peters,Female,"'Art', 'Sports', 'Food and dining', 'Outdoor activities'",Greece,"'English', 'Italian', 'Russian'",21,3.5,10
65373,Randy Navarro,Female,'Travel',Mexico,"'Hindi', 'Japanese'",56,1.9,10
93610,Frank Houser,Male,'Business and entrepreneurship',Germany,"'Hindi', 'Japanese'",28,2.9,19
28113,Jeff Duberry,Male,"'Gardening', 'Sports', 'Cars and automobiles', 'Art', 'Movies'",Russia,"'Italian', 'Russian', 'English', 'Portuguese'",33,1,20
15189,Geri Lyon,Male,'Nature',United Kingdom,"'Russian', 'Spanish', 'French'",26,3.7,21
96638,Jacob Cole,Female,"'Art', 'Pets', 'Fashion', 'Social causes and activism'",Sudan,"'French', 'Portuguese'",49,3.4,11
84008,Elmer Kelley,Male,"'Social causes and activism', 'Business and entrepreneurship', 'Fashion'",Peru,'English',52,3.6,20
31892,Robert Stokes,Female,"'Art', 'Outdoor activities'",Greece,"'English', 'Arabic', 'Italian'",49,2,15
62699,Leslie Deruyter,Female,"'History', 'Science', 'Cooking', 'Outdoor activities'",Bulgaria,'Spanish',32,4.5,10
65658,Frank Fossey,Female,"'Education and learning', 'Politics', 'Movies', 'Cooking', 'Politics'",Brazil,'French',55,4.6,18
36381,Sam Morris,Male,"'Photography', 'Outdoor activities', 'Gardening', 'Fashion', 'Cooking'",Australia,"'Chinese', 'Italian', 'German'",57,1.8,11
77956,Margaret Johnson,Male,"'Books', 'Nature', 'Music', 'Beauty'",Russia,"'Hindi', 'Spanish'",24,1,19
37382,Karly Hays,Female,"'Photography', 'Gardening', 'Art', 'Sports'",India,"'Portuguese', 'Chinese', 'German'",62,4.6,24
87574,Bradley Ferrera,Male,"'History', 'Finance and investments', 'Education and learning', 'Fitness', 'Social causes and activism'",Germany,'Chinese',50,2.8,17
27430,Jeffrey Moline,Male,'Education and learning',Denmark,'English',39,4.3,22
53429,Charles Schellhase,Male,"'History', 'Social causes and activism'",Benin,"'Italian', 'German', 'Portuguese'",24,3.7,17
67769,Nathaniel Fowler,Female,"'Gaming', 'Beauty', 'Health and wellness', 'Books', 'Science'",China,"'German', 'Japanese'",50,4.7,13
98430,Deborah Egan,Male,"'Fashion', 'Technology', 'History', 'Science'",Germany,'German',41,4.8,16
5313,Betty Beckman,Female,"'Gardening', 'History', 'Nature'",Albania,"'German', 'Hindi', 'French', 'Japanese'",41,4.8,23
86607,Harvey Silver,Male,"'Fitness', 'Finance and investments'",Germany,"'English', 'Italian', 'Japanese', 'German'",25,3,20
31431,Jeffrey Laverdiere,Female,"'Parenting and family', 'Gaming', 'Pets'",United States,"'Japanese', 'Russian'",32,4.6,22
68226,Tiffany Thompson,Male,"'Gardening', 'Social causes and activism', 'Nature', 'Food and dining', 'Education and learning'",India,"'Spanish', 'Arabic'",34,1.7,17
3530,Kitty Thomas,Male,"'Sports', 'Food and dining', 'Politics', 'Fitness'",India,'Russian',57,3.4,17
65185,Thomas Soto,Male,"'Gaming', 'Cars and automobiles', 'Fashion', 'Finance and investments'",Brazil,"'Spanish', 'German', 'Italian', 'Chinese'",66,4.8,21
21853,Herbert Shields,Female,'Art',Madagascar,"'English', 'Spanish', 'Japanese'",24,2.2,16
79994,Scott Anderson,Male,"'Outdoor activities', 'Travel', 'Education and learning'",Canada,"'Spanish', 'Russian'",52,1.5,20
31102,Carlton Deleon,Male,"'Food and dining', 'Technology', 'Health and wellness', 'Fitness'",Vietnam,'Hindi',22,1.7,14
29969,Virginia Hopkins,Female,"'Health and wellness', 'Science', 'Travel', 'Health and wellness'",Kuwait,'Portuguese',60,2.4,20
22283,Elenor Garcia,Male,'Books',Cuba,"'Arabic', 'Italian', 'Chinese'",40,1.2,18
30193,Billy Oconner,Female,"'Nature', 'Travel'",Philippines,"'Russian', 'Chinese'",39,4.9,13
33524,Jose Fitzgerald,Male,"'Cooking', 'Business and entrepreneurship', 'Travel', 'Fashion'",India,'Russian',26,3.4,20
75240,Jack Mack,Male,"'Parenting and family', 'Gaming'",South Africa,"'Portuguese', 'German'",53,1.9,20
40765,Duane Harris,Female,"'Gardening', 'Travel', 'Business and entrepreneurship', 'Food and dining'",Mexico,'Portuguese',28,1.1,18
18404,Wynell Italia,Male,"'Fashion', 'Fashion', 'Art'",India,"'Italian', 'Japanese', 'Arabic', 'French'",48,4.5,25
35537,Isidro Childers,Male,"'Business and entrepreneurship', 'Fitness', 'History', 'Sports', 'Movies'",China,'French',35,4.5,11
44836,Dawn Walk,Female,"'Cars and automobiles', 'Cooking'",Philippines,'Chinese',41,1.8,11
49441,Sue Kubiak,Male,'Technology',India,"'Hindi', 'Chinese', 'Spanish', 'Japanese'",62,2.8,18
69939,Eric Kinroth,Female,"'Pets', 'Social causes and activism', 'Fashion', 'Science', 'Travel'",Turkey,'Chinese',66,2.3,12
30125,Donald Crate,Male,"'Pets', 'DIY and crafts', 'Education and learning'",Trinidad and Tobago,"'Chinese', 'Italian', 'German'",58,2.7,24
8846,William Kuhn,Male,'Politics',Japan,"'Hindi', 'Portuguese', 'Arabic', 'Japanese'",22,3.9,24
93118,Sara Beers,Male,"'DIY and crafts', 'Education and learning', 'Finance and investments', 'Business and entrepreneurship', 'Books'",Japan,'Spanish',48,4.7,16
15021,Joyce Wicks,Female,"'Business and entrepreneurship', 'Science', 'Books', 'Music'",Syria,"'Arabic', 'Italian'",54,4.6,16
99733,Michael Jeffers,Female,"'Parenting and family', 'Photography', 'Fitness', 'Beauty', 'Cooking'",China,"'Spanish', 'French', 'Italian'",39,2.4,24
45094,Earl Elliott,Female,"'Cars and automobiles', 'Cars and automobiles', 'Social causes and activism', 'DIY and crafts', 'Movies'",India,"'Chinese', 'Arabic'",39,1.7,14
85992,Charlotte Ott,Male,'Social causes and activism',Germany,"'Japanese', 'Russian'",22,4,24
75294,Becky Kilgore,Female,'Pets',Timor Leste,"'Arabic', 'Portuguese'",63,3.7,23
83117,Rita Ford,Female,"'Fitness', 'Fitness', 'Cooking'",India,"'Russian', 'Japanese', 'Hindi', 'French'",65,2.6,10
93867,Candace Hayes,Male,"'Pets', 'Outdoor activities', 'Movies', 'Education and learning'",Guatemala,'French',63,1.6,19
63401,Philip Curtis,Male,'Cars and automobiles',Pakistan,"'Portuguese', 'German', 'Japanese', 'Hindi'",60,3.7,13
10390,Robert Lelacheur,Female,"'Books', 'Food and dining'",China,"'Hindi', 'Italian'",47,2.6,24
18217,Cindy Lyvers,Male,"'Cooking', 'Movies', 'Pets', 'Business and entrepreneurship', 'Social causes and activism'",China,'Japanese',28,3.3,24
40375,Lisa Schroeder,Female,"'Movies', 'Cooking'",Spain,"'English', 'Italian'",66,4.9,18
49891,George Parkhill,Male,"'Books', 'Fitness', 'Food and dining', 'Fashion'",Germany,"'Spanish', 'English', 'Arabic'",57,4.8,23
14106,Joan Roop,Female,"'Business and entrepreneurship', 'Politics'",Iran,"'French', 'Hindi', 'Spanish', 'Russian'",51,2.3,12
83022,Maria Walls,Female,"'Pets', 'Beauty'",India,"'Spanish', 'Japanese', 'Hindi', 'Arabic'",64,1,21
35725,Erwin Jensen,Male,"'Outdoor activities', 'Sports'",Brazil,"'Italian', 'Portuguese'",69,4.4,13
59250,Rebecca Garcia,Male,"'Cars and automobiles', 'Photography', 'Fashion', 'History'",Brazil,"'Arabic', 'Spanish', 'German'",66,1.5,24
70308,Chris Webster,Female,'Gaming',United Kingdom,"'French', 'Russian', 'Hindi', 'Chinese'",46,2.1,23
30643,Lucy Slater,Male,"'Pets', 'Education and learning', 'Fashion', 'Cars and automobiles'",United States,"'Russian', 'Japanese', 'Portuguese', 'Chinese'",58,1.8,10
57676,Jesus Tsai,Male,"'Politics', 'Books', 'Technology'",Slovakia,"'English', 'French', 'Chinese'",60,1.8,25
18735,Jerry Daniel,Male,"'History', 'Technology', 'Parenting and family', 'Travel'",Japan,"'Chinese', 'Spanish', 'English'",54,2.7,12
1962,Phyllis Martin,Female,"'Gardening', 'Books', 'Food and dining', 'DIY and crafts'",United States,"'Portuguese', 'Spanish'",39,2.3,22
5545,John Mettig,Male,"'Gardening', 'Photography', 'Social causes and activism', 'Parenting and family'",India,'German',59,2.2,10
11568,Melanie Green,Male,"'Sports', 'History', 'Photography', 'Social causes and activism'",Iran,"'Italian', 'Spanish', 'Chinese', 'Hindi'",69,1,22
78886,Kim Hummel,Male,"'History', 'Travel', 'Fashion', 'History'",Paraguay,'Arabic',69,5,24
44943,Kimberly Harrison,Male,"'Business and entrepreneurship', 'Beauty', 'Travel'",India,'German',23,3.2,16
66383,Queen Lackey,Female,"'Food and dining', 'Health and wellness', 'Food and dining'",United Arab Emirates,"'Hindi', 'Japanese', 'English', 'Chinese'",36,1.4,25
15917,John Rainville,Male,"'Art', 'Outdoor activities', 'Fitness', 'Gardening'",United States,'Arabic',30,2.8,16
52415,Jessica Conley,Female,"'Books', 'Books', 'Books'",Ukraine,"'Japanese', 'French', 'Portuguese'",55,4.4,11
41765,Jean Streater,Female,'Art',Iran,"'Hindi', 'German'",61,1.2,22
71297,Carol Miles,Male,"'Travel', 'Fashion', 'DIY and crafts', 'Food and dining', 'Politics'",United States,'Japanese',30,4.9,12
27491,Celeste Beckham,Male,'Business and entrepreneurship',India,"'English', 'Italian', 'Hindi', 'German'",41,3.1,10
26975,Steve Christian,Male,"'Business and entrepreneurship', 'DIY and crafts', 'Gardening', 'DIY and crafts'",Turkey,"'English', 'French'",27,2.1,14
64098,Tish Brookes,Female,"'History', 'Science', 'Outdoor activities'",China,"'English', 'Spanish', 'Hindi'",53,2.6,10
86640,Jason Peters,Female,"'Gaming', 'Cooking', 'Finance and investments'",United States,"'Chinese', 'Japanese', 'French', 'Spanish'",51,2.2,19
60614,Betty Manley,Female,"'Fitness', 'Science', 'Music'",Spain,"'Chinese', 'Portuguese'",66,3.7,18
37225,Fred Dominguez,Male,'Beauty',United States,"'Russian', 'Chinese', 'Portuguese', 'German'",49,4.8,16
38668,Kathryn Starkey,Male,"'Pets', 'Pets'",Mexico,"'Spanish', 'German', 'Chinese'",49,3.7,18
10721,Mary Thomas,Female,"'Technology', 'Art'",India,"'Japanese', 'German', 'Italian', 'French'",43,2.5,25
59815,Inger Turner,Female,"'Politics', 'Gaming', 'Politics'",China,"'German', 'English'",29,2.8,11
72289,Delmar Ware,Female,"'Movies', 'Social causes and activism', 'Pets'",Argentina,"'Hindi', 'Arabic', 'Japanese'",31,3.7,12
39680,Daniel Hicks,Male,"'Pets', 'Art', 'Technology'",China,"'Arabic', 'Italian'",58,2.8,19
27087,Chelsea Debruyn,Male,"'Gardening', 'Pets', 'Nature', 'Health and wellness', 'Fitness'",Indonesia,"'Spanish', 'Hindi', 'Italian'",46,2.4,20
20128,Dora Booth,Male,"'Nature', 'Music'",Russia,'French',41,1.4,19
18198,Leonard Castillo,Female,'Books',United States,"'Portuguese', 'Hindi'",34,2.7,25
29009,William Chen,Female,"'Politics', 'Movies', 'Beauty', 'Sports', 'History'",Portugal,"'Portuguese', 'German', 'Russian'",41,2.4,15
21150,Renda Wykes,Male,"'Business and entrepreneurship', 'Gaming', 'Cooking', 'Business and entrepreneurship'",China,'English',53,4,15
30544,Bruce Adams,Male,"'Fashion', 'Gardening', 'Science', 'Parenting and family'",Colombia,"'German', 'English', 'Russian', 'Arabic'",36,1.8,14
41569,Janice Greer,Female,"'Science', 'Social causes and activism', 'Technology', 'Cars and automobiles'",New Zealand,"'Hindi', 'Spanish'",44,2.4,25
46789,Ruben Porras,Female,'Business and entrepreneurship',Sweden,"'German', 'English'",55,3.2,15
8541,Douglas Oneill,Male,"'Movies', 'Technology'",Brazil,"'Chinese', 'German'",70,3.4,10
96407,Anthony Ammerman,Male,"'Food and dining', 'Finance and investments'",India,"'Spanish', 'French'",40,2.4,21
11875,Elizabeth Santos,Male,"'Business and entrepreneurship', 'Pets', 'Food and dining', 'Outdoor activities', 'Fashion'",Switzerland,"'German', 'Chinese', 'Spanish', 'Hindi'",30,4.6,19
82323,Freida Kountz,Male,"'Nature', 'Cooking'",India,"'French', 'Portuguese'",37,3.5,20
6624,Frances Mcconnell,Female,"'Movies', 'Social causes and activism', 'History', 'Fitness', 'Food and dining'",Ukraine,"'Italian', 'English'",39,1.9,21
95681,Kevin Urban,Male,"'Pets', 'Travel', 'Fashion'",China,'Arabic',47,2.3,11
53713,Sylvie Kang,Male,"'Photography', 'Food and dining', 'Social causes and activism', 'Social causes and activism', 'Beauty'",Democratic Republic of the Congo,"'Portuguese', 'Japanese', 'Spanish'",36,2.8,17
84382,Corina Smith,Female,"'Gaming', 'History', 'Fitness', 'Cooking', 'Music'",Mexico,"'German', 'Spanish', 'Russian', 'English'",22,1.3,22
66616,Mildred Bennett,Female,"'Sports', 'Cooking', 'Fashion', 'Books'",Malaysia,'English',25,4.9,17
46743,Doris Gracia,Male,'DIY and crafts',United States,'French',52,2,20
31808,Helen Seals,Female,'Politics',Mexico,"'French', 'Hindi', 'Chinese'",64,1.8,14
21824,Jimmy Woodworth,Male,"'Sports', 'Politics', 'Social causes and activism', 'Health and wellness'",India,"'Japanese', 'Russian', 'Chinese', 'Portuguese'",57,2.1,12
86994,Elizabeth Jordan,Male,"'DIY and crafts', 'Food and dining'",Philippines,'Italian',28,1.8,22
46238,Naomi Hathaway,Male,"'Gardening', 'Sports', 'Beauty', 'Sports'",United States,"'Italian', 'Hindi', 'Japanese', 'Chinese'",57,3.5,14
54654,Dustin Ransom,Male,'Cars and automobiles',United States,'Russian',48,3.8,25
32771,Jason Petersen,Male,'Movies',Egypt,"'Russian', 'Arabic'",45,1.7,20
95023,Susan Sweene,Male,"'Education and learning', 'Gaming', 'Books', 'Business and entrepreneurship', 'Beauty'",China,"'English', 'Russian', 'German'",67,4.6,13
26125,Katie Saldana,Female,'Social causes and activism',Equatorial Guinea,"'Russian', 'Japanese', 'Arabic'",47,4.9,19
2455,Donna Baxter,Male,'Science',New Zealand,"'Russian', 'French', 'English'",57,2.9,17
74523,Adam Mcbride,Male,"'Outdoor activities', 'Music', 'History'",Germany,"'Arabic', 'German', 'French'",58,2.2,20
2627,Salvador Linn,Female,'History',United States,"'Spanish', 'Japanese', 'German'",54,3.8,11
28693,Hal Legere,Female,"'Travel', 'Social causes and activism', 'Fitness', 'Outdoor activities', 'Movies'",India,"'French', 'German', 'Hindi', 'Japanese'",45,4,11
89471,Bonnie Thompson,Female,"'Science', 'Outdoor activities', 'Social causes and activism'",China,"'Italian', 'Chinese', 'Arabic', 'Hindi'",22,3.1,20
30218,Jim Smith,Male,'Social causes and activism',China,"'Italian', 'Spanish'",21,2,14
41413,James Gilling,Female,"'Travel', 'Gardening', 'Finance and investments'",Germany,'Italian',27,2.9,11
40311,Joanna Woods,Male,"'Pets', 'Fashion', 'Social causes and activism', 'Beauty', 'Music'",Tanzania,"'Japanese', 'German'",47,4.8,11
6768,Myrtis Hall,Male,"'Pets', 'Cars and automobiles'",Algeria,"'Italian', 'Japanese'",37,2.6,20
35655,Mark Ashlock,Female,"'Business and entrepreneurship', 'Gaming', 'Education and learning', 'Politics', 'Beauty'",Hungary,'Portuguese',36,2.2,20
21463,Cheryl Debernardi,Male,"'Cooking', 'Health and wellness', 'Food and dining', 'Sports'",Australia,"'French', 'Chinese', 'Japanese'",39,3.3,18
59011,Jean Lade,Female,'Outdoor activities',India,'German',46,2.2,11
49298,Marci Jones,Male,"'Movies', 'Travel'",Algeria,"'Hindi', 'Italian', 'English'",63,3.3,20
38193,Willard Brown,Female,"'Nature', 'Outdoor activities', 'Technology'",Vietnam,"'Japanese', 'French', 'Portuguese'",29,1,16
81731,Luis Hancock,Male,"'History', 'Music', 'Fashion', 'Sports', 'Food and dining'",United States,'Arabic',26,4.3,13
89627,Robert Maser,Male,"'Fashion', 'Music'",Australia,"'French', 'Chinese', 'English', 'Russian'",55,4.6,12
32404,Yvonne Wells,Male,'Social causes and activism',United States,"'Spanish', 'Japanese', 'English', 'Portuguese'",61,3.8,20
45486,Manuel Dews,Male,"'Sports', 'Travel'",United States,"'Chinese', 'French', 'Hindi'",51,3.8,16
75533,Pedro Crigler,Female,"'Cooking', 'History', 'Cars and automobiles', 'Business and entrepreneurship', 'History'",United States,"'Italian', 'Russian', 'Portuguese'",45,2.2,24
97804,Wayne Elwell,Female,"'Technology', 'Fashion'",United States,"'Spanish', 'Russian', 'Portuguese', 'Chinese'",34,2.7,18
26695,Raymond Lower,Male,'Social causes and activism',United Kingdom,"'English', 'Chinese'",65,3.8,11
11523,James Reimer,Female,'Travel',Burundi,"'Spanish', 'Italian', 'Hindi', 'Chinese'",31,1.6,19
67983,Loyd Roy,Male,"'Health and wellness', 'Parenting and family', 'Parenting and family', 'Outdoor activities'",Argentina,"'English', 'Portuguese', 'Hindi'",65,2.3,18
1339,Patricia Brown,Female,"'Social causes and activism', 'Social causes and activism', 'Food and dining'",China,'English',53,3.1,21
55637,Sharon Smolik,Male,'Photography',Germany,"'German', 'Hindi'",56,3.4,14
12807,John Pollard,Male,"'Photography', 'Photography', 'Outdoor activities', 'Nature'",Uganda,"'German', 'Japanese', 'French', 'Spanish'",31,2.8,12
88443,Jonathon Borum,Female,'Fitness',Dominican Republic,"'Japanese', 'Chinese', 'Arabic'",41,1.9,13
6562,Rena Marable,Male,"'Sports', 'Gaming', 'DIY and crafts', 'Technology'",Austria,"'Japanese', 'Arabic', 'French'",43,2.6,13
5705,Shannon Nagy,Female,'Art',Uruguay,"'French', 'Italian', 'Russian'",32,2.1,14
67009,Patricia Commings,Male,"'Photography', 'DIY and crafts'",France,"'French', 'Spanish', 'Italian', 'Russian'",43,4.7,15
51694,Ricardo Parham,Female,"'Fitness', 'DIY and crafts', 'Pets', 'Health and wellness'",India,"'English', 'Arabic'",26,3.4,23
38156,Diane Wooden,Female,"'Gaming', 'Sports'",China,"'Spanish', 'German', 'Chinese'",25,2.1,23
1511,Kenneth Kilkenny,Male,"'Business and entrepreneurship', 'Music', 'Travel'",Canada,'English',31,2.7,12
7816,Barbara Vauters,Male,"'Fashion', 'Movies', 'Gaming', 'Sports', 'Social causes and activism'",Spain,"'Portuguese', 'German', 'Spanish'",67,4.5,16
81933,Edmund Anderson,Female,"'Sports', 'Parenting and family', 'Social causes and activism'",India,"'Japanese', 'Russian'",20,3.7,18
8967,Mathew Kopecky,Male,'Food and dining',India,"'Russian', 'French'",48,4.9,17
93937,Sylvia Ramirez,Female,"'Fashion', 'Parenting and family', 'Sports', 'Finance and investments', 'Fitness'",South Africa,"'Hindi', 'French', 'Russian', 'Spanish'",58,3.7,25
67842,Carmen Fields,Male,'Music',Pakistan,"'English', 'Chinese', 'Italian'",61,2.2,10
38306,Jorge Jolivette,Male,"'Movies', 'Art', 'History', 'DIY and crafts', 'Food and dining'",Guatemala,'Spanish',54,1.3,18
22265,James Shah,Female,"'Science', 'Gaming'",United States,"'German', 'French', 'Italian', 'Portuguese'",41,2.2,19
5566,Katherine Lindenpitz,Female,"'Fashion', 'Technology', 'Fashion'",Malaysia,"'Spanish', 'Russian', 'Chinese'",60,4.5,21
56059,Dawn Blankenship,Male,"'DIY and crafts', 'Movies', 'Social causes and activism', 'Parenting and family'",Cambodia,"'Italian', 'English', 'Portuguese', 'French'",27,2.9,11
20244,Lilian Miles,Male,'Sports',United States,"'English', 'Arabic', 'German'",65,2.2,19
63433,Lillian Wren,Female,"'Education and learning', 'Education and learning', 'Beauty', 'Health and wellness'",Bolivia,"'German', 'Italian'",60,2.1,20
